STUDENT_ID,GENDER,PLACEMENT,HONOR_OPTED_OR_NOT,EDUCATION_TYPE,ACADEMIC_PROGRAM,COURSE 1 MARKS,COURSE 2 MARKS,COURSE 3 MARKS,COURSE 4 MARKS,COURSE 5 MARKS,PERCENTILE,OVEARLL_GRADE
SB11201220509934,M,No,No,ACADEMIC,CIVIL ENGINEERING,94,64,69,56,47,74,DISTINCTION
SB11201220509996,M,No,No,ACADEMIC,INDUSTRIAL ENGINEERING,84,62,49,35,74,67,DISTINCTION
SB11201220510098,F,Yes,Yes,TECHNICAL/ACADEMIC,INDUSTRIAL ENGINEERING,86,35,23,14,38,37,FIRST CLASS
SB11201220510151,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,92,73,39,95,37,80,FIRST CLASS
SB11201220510424,M,Yes,Yes,TECHNICAL/ACADEMIC,INDUSTRIAL ENGINEERING,74,67,58,72,32,67,FIRST CLASS
SB11201220510764,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,74,7,4,37,38,19,FIRST CLASS
SB11201220510852,M,Yes,No,ACADEMIC,CIVIL ENGINEERING,90,66,63,86,37,78,FIRST CLASS
SB11201220511062,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,93,78,47,72,62,79,SECOND CLASS
SB11201220511140,M,Yes,Yes,ACADEMIC,MECHANICAL ENGINEERING,100,66,97,94,9,92,DISTINCTION
SB11201220511309,F,Yes,Yes,TECHNICAL/ACADEMIC,CIVIL ENGINEERING,96,51,81,76,79,86,FIRST CLASS
SB11201220511934,F,No,No,TECHNICAL,INDUSTRIAL ENGINEERING,48,66,55,26,64,55,FIRST CLASS
SB11201220511952,M,No,Yes,TECHNICAL,CHEMICAL ENGINEERING,92,96,79,81,95,95,FIRST CLASS
SB11201220512047,M,Yes,Yes,TECHNICAL,CHEMICAL ENGINEERING,98,80,89,75,99,97,FIRST CLASS
SB11201220512148,M,Yes,Yes,ACADEMIC,CHEMICAL ENGINEERING,95,94,97,81,25,92,FIRST CLASS
SB11201220512182,F,Yes,Yes,ACADEMIC,CHEMICAL ENGINEERING,97,92,93,78,99,98,FIRST CLASS
SB11201220512518,F,No,No,TECHNICAL,CHEMICAL ENGINEERING,50,23,72,60,84,63,FIRST CLASS
SB11201220512578,M,No,No,ACADEMIC,CIVIL ENGINEERING,85,48,8,16,62,40,DISTINCTION
SB11201220513009,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,94,54,9,11,53,41,FIRST CLASS
SB11201220513097,F,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,97,76,93,72,15,84,THIRD CLASS
SB11201220513305,M,No,No,ACADEMIC,INDUSTRIAL ENGINEERING,65,60,82,58,13,60,DISTINCTION
SB11201220513479,M,Yes,Yes,TECHNICAL,INDUSTRIAL ENGINEERING,97,25,6,64,28,44,FIRST CLASS
SB11201220513636,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,89,54,20,62,20,52,SECOND CLASS
SB11201220513791,M,Yes,Yes,TECHNICAL,ELECTRIC ENGINEERING AND TELECOMMUNICATIONS,92,35,71,50,59,68,FIRST CLASS
SB11201220513810,M,No,Yes,TECHNICAL,INDUSTRIAL ENGINEERING,72,63,50,37,12,47,FIRST CLASS
SB11201220514127,F,Yes,Yes,TECHNICAL/ACADEMIC,INDUSTRIAL ENGINEERING,82,36,26,27,78,52,DISTINCTION
SB11201220514795,F,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,71,73,78,15,88,73,FIRST CLASS
SB11201220514930,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,96,3,14,95,85,66,THIRD CLASS
SB11201220515080,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,60,64,59,65,96,78,FIRST CLASS
SB11201220515151,M,No,Yes,TECHNICAL/ACADEMIC,MECHANICAL ENGINEERING,96,77,92,43,32,80,FIRST CLASS
SB11201220515181,M,Yes,Yes,TECHNICAL,MECHANICAL ENGINEERING,100,80,84,78,38,90,FIRST CLASS
SB11201220515185,M,Yes,Yes,TECHNICAL,INDUSTRIAL ENGINEERING,16,21,44,10,0,2,FIRST CLASS
SB11201220515253,F,No,Yes,TECHNICAL,INDUSTRIAL ENGINEERING,57,20,62,43,57,48,FIRST CLASS
SB11201220515641,M,No,Yes,ACADEMIC,CIVIL ENGINEERING,21,11,13,1,26,5,FIRST CLASS
SB11201220515955,F,No,No,ACADEMIC,INDUSTRIAL ENGINEERING,78,81,71,52,23,68,DISTINCTION
SB11201220516646,F,No,No,ACADEMIC,CIVIL ENGINEERING,93,73,89,78,87,91,FIRST CLASS
SB11201220517111,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,80,46,71,72,14,62,DISTINCTION
SB11201220517135,F,Yes,No,TECHNICAL,CIVIL ENGINEERING,29,6,36,49,60,27,FIRST CLASS
SB11201220517335,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,94,83,83,98,100,98,THIRD CLASS
SB11201220517646,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,88,15,56,63,65,62,FIRST CLASS
SB11201220517709,M,Yes,Yes,TECHNICAL/ACADEMIC,CIVIL ENGINEERING,81,74,89,63,10,71,FIRST CLASS
SB11201220517805,M,Yes,Yes,ACADEMIC,ELECTRIC ENGINEERING,86,78,79,65,99,91,THIRD CLASS
SB11201220517838,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,21,20,31,52,32,25,FIRST CLASS
SB11201220518516,M,Yes,Yes,TECHNICAL/ACADEMIC,INDUSTRIAL ENGINEERING,90,32,10,44,29,38,THIRD CLASS
SB11201220518563,M,Yes,Yes,ACADEMIC,MECHANICAL ENGINEERING,99,82,88,94,72,95,THIRD CLASS
SB11201220518614,M,Yes,Yes,TECHNICAL/ACADEMIC,INDUSTRIAL ENGINEERING,87,33,39,83,59,67,THIRD CLASS
SB11201220519026,F,Yes,Yes,TECHNICAL,INDUSTRIAL ENGINEERING,53,68,50,57,19,52,FIRST CLASS
SB11201220519306,M,No,No,ACADEMIC,CIVIL ENGINEERING,96,72,80,88,6,79,DISTINCTION
SB11201220519368,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,100,77,92,65,21,87,FIRST CLASS
SB11201220519622,M,Yes,Yes,TECHNICAL/ACADEMIC,ELECTRONIC ENGINEERING,78,22,9,34,8,20,DISTINCTION
SB11201220519781,M,Yes,Yes,ACADEMIC,MECHANICAL ENGINEERING,78,64,88,76,29,77,FIRST CLASS
SB11201220519879,M,Yes,Yes,TECHNICAL,MECHANICAL ENGINEERING,99,98,95,75,43,94,FIRST CLASS
SB11201220519905,M,No,No,ACADEMIC,INDUSTRIAL ENGINEERING,67,57,52,67,18,55,FIRST CLASS
SB11201220519906,M,Yes,Yes,ACADEMIC,ELECTRIC ENGINEERING,97,94,83,42,37,83,THIRD CLASS
SB11201220520717,F,Yes,Yes,ACADEMIC,CHEMICAL ENGINEERING,84,95,84,94,63,93,FIRST CLASS
SB11201220520999,M,No,Yes,TECHNICAL/ACADEMIC,ELECTRONIC ENGINEERING,99,84,4,86,72,79,FIRST CLASS
SB11201220521055,M,No,Yes,TECHNICAL/ACADEMIC,CIVIL ENGINEERING,67,25,9,12,2,11,DISTINCTION
SB11201220521115,M,Yes,Yes,TECHNICAL,CIVIL ENGINEERING,83,76,75,83,32,79,FIRST CLASS
SB11201220521201,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,98,26,72,79,22,72,FIRST CLASS
SB11201220521223,M,Yes,Yes,TECHNICAL/ACADEMIC,MECHANICAL ENGINEERING,76,83,89,60,36,78,FIRST CLASS
SB11201220521497,F,No,No,ACADEMIC,CIVIL ENGINEERING,18,35,33,47,22,26,FIRST CLASS
SB11201220521783,F,Yes,Yes,ACADEMIC,TOPOGRAPHIC ENGINEERY,99,71,39,76,98,90,FIRST CLASS
SB11201220521916,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,57,52,53,92,99,86,SECOND CLASS
SB11201220521933,F,Yes,Yes,ACADEMIC,MECHANICAL ENGINEERING,42,11,28,11,36,18,DISTINCTION
SB11201220521948,M,No,Yes,TECHNICAL/ACADEMIC,INDUSTRIAL ENGINEERING,88,24,9,68,61,49,FIRST CLASS
SB11201220522303,F,Yes,Yes,TECHNICAL/ACADEMIC,INDUSTRIAL ENGINEERING,54,49,37,61,17,42,FIRST CLASS
SB11201220522316,F,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,8,22,37,15,52,17,FIRST CLASS
SB11201220522588,M,No,No,TECHNICAL/ACADEMIC,CIVIL ENGINEERING,99,22,42,12,74,58,FIRST CLASS
SB11201220522689,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,85,80,43,77,49,74,FIRST CLASS
SB11201220522807,M,Yes,Yes,TECHNICAL/ACADEMIC,INDUSTRIAL ENGINEERING,67,40,46,47,66,56,SECOND CLASS
SB11201220523002,M,Yes,Yes,TECHNICAL,INDUSTRIAL ENGINEERING,65,90,77,81,95,90,THIRD CLASS
SB11201220523157,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,99,95,74,90,0,63,THIRD CLASS
SB11201220523343,F,No,No,TECHNICAL/ACADEMIC,INDUSTRIAL ENGINEERING,29,14,61,41,56,36,FIRST CLASS
SB11201220523521,M,No,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,58,40,15,54,28,35,THIRD CLASS
SB11201220523572,F,Yes,No,TECHNICAL/ACADEMIC,CIVIL ENGINEERING,79,58,21,58,16,46,FIRST CLASS
SB11201220523587,M,Yes,Yes,ACADEMIC,MECHANICAL ENGINEERING,99,98,95,99,89,99,FIRST CLASS
SB11201220523618,M,Yes,Yes,ACADEMIC,CHEMICAL ENGINEERING,99,100,100,100,86,100,FIRST CLASS
SB11201220523716,M,No,Yes,TECHNICAL/ACADEMIC,INDUSTRIAL ENGINEERING,96,82,84,61,38,83,FIRST CLASS
SB11201220523851,M,Yes,Yes,TECHNICAL/ACADEMIC,ELECTRIC ENGINEERING,91,94,75,89,38,88,FIRST CLASS
SB11201220523905,M,No,Yes,ACADEMIC,MECHANICAL ENGINEERING,98,47,35,12,29,51,DISTINCTION
SB11201220524146,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,87,27,44,43,65,57,DISTINCTION
SB11201220524265,M,Yes,Yes,TECHNICAL/ACADEMIC,MECHATRONICS ENGINEERING,96,66,33,43,61,67,FIRST CLASS
SB11201220524453,F,No,Yes,TECHNICAL/ACADEMIC,CIVIL ENGINEERING,54,15,5,28,64,23,DISTINCTION
SB11201220524495,F,Yes,Yes,ACADEMIC,ELECTRONIC ENGINEERING,87,42,70,74,34,69,FIRST CLASS
SB11201220524600,F,Yes,Yes,ACADEMIC,MECHANICAL ENGINEERING,78,2,33,83,99,67,FIRST CLASS
SB11201220524650,F,Yes,No,ACADEMIC,INDUSTRIAL ENGINEERING,84,79,68,96,54,87,THIRD CLASS
SB11201220524744,M,Yes,Yes,ACADEMIC,CIVIL CONSTRUCTIONS,54,10,46,31,56,34,FIRST CLASS
SB11201220524924,M,Yes,No,TECHNICAL/ACADEMIC,INDUSTRIAL ENGINEERING,5,27,9,8,5,4,FIRST CLASS
SB11201220524958,F,Yes,Yes,TECHNICAL/ACADEMIC,INDUSTRIAL ENGINEERING,64,80,64,79,72,80,SECOND CLASS
SB11201220525017,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,30,56,72,43,71,58,FIRST CLASS
SB11201220525257,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,82,65,75,100,85,92,SECOND CLASS
SB11201220525497,M,No,No,TECHNICAL/ACADEMIC,INDUSTRIAL ENGINEERING,86,58,78,26,23,62,FIRST CLASS
SB11201220525612,M,Yes,Yes,TECHNICAL/ACADEMIC,ELECTRONIC ENGINEERING,72,47,32,58,76,60,FIRST CLASS
SB11201220525636,F,No,Yes,TECHNICAL/ACADEMIC,INDUSTRIAL ENGINEERING,75,80,47,56,86,76,FIRST CLASS
SB11201220525693,M,Yes,Yes,TECHNICAL/ACADEMIC,ELECTRONIC ENGINEERING,99,98,93,98,70,99,FIRST CLASS
SB11201220525851,M,Yes,Yes,TECHNICAL,ELECTRONIC ENGINEERING,62,69,37,57,5,43,DISTINCTION
SB11201220525867,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,77,37,81,78,58,74,FIRST CLASS
SB11201220526192,M,No,No,ACADEMIC,ELECTROMECHANICAL ENGINEERING,95,4,64,24,56,48,DISTINCTION
SB11201220526200,F,Yes,Yes,TECHNICAL,ELECTRONIC ENGINEERING,99,95,65,81,51,90,FIRST CLASS
SB11201220526974,M,No,Yes,TECHNICAL/ACADEMIC,INDUSTRIAL ENGINEERING,73,68,51,53,41,61,FIRST CLASS
SB11201220527109,F,Yes,No,ACADEMIC,INDUSTRIAL ENGINEERING,95,76,69,45,2,61,FIRST CLASS
SB11201220527201,M,No,Yes,TECHNICAL/ACADEMIC,CIVIL ENGINEERING,93,82,81,95,20,88,FIRST CLASS
SB11201220527258,M,No,Yes,TECHNICAL/ACADEMIC,CIVIL ENGINEERING,100,77,56,19,92,85,SECOND CLASS
SB11201220527888,M,No,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,68,51,5,12,23,24,FIRST CLASS
SB11201220527894,M,Yes,Yes,ACADEMIC,MECHANICAL ENGINEERING,75,30,6,23,16,21,FIRST CLASS
SB11201220527944,M,No,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,76,36,65,87,100,87,FIRST CLASS
SB11201220528075,M,No,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,39,88,80,5,63,60,DISTINCTION
SB11201220528165,F,No,Yes,TECHNICAL/ACADEMIC,INDUSTRIAL ENGINEERING,92,58,80,17,36,65,SECOND CLASS
SB11201220528341,M,No,Yes,ACADEMIC,CIVIL ENGINEERING,54,80,58,17,76,63,FIRST CLASS
SB11201220528537,M,Yes,Yes,TECHNICAL,ELECTRONIC ENGINEERING,86,100,70,96,100,100,THIRD CLASS
SB11201220528570,M,Yes,Yes,TECHNICAL/ACADEMIC,INDUSTRIAL ENGINEERING,100,57,15,99,40,80,FIRST CLASS
SB11201220528594,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,78,36,47,22,34,44,FIRST CLASS
SB11201220528779,F,Yes,Yes,TECHNICAL/ACADEMIC,MECHANICAL ENGINEERING,87,78,41,69,73,77,FIRST CLASS
SB11201220529154,M,Yes,Yes,TECHNICAL/ACADEMIC,INDUSTRIAL ENGINEERING,72,65,82,32,5,52,FIRST CLASS
SB11201220529466,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,60,24,44,16,81,45,FIRST CLASS
SB11201220529495,M,Yes,Yes,ACADEMIC,INDUSTRIAL AUTOMATIC ENGINEERING,82,38,65,87,46,72,DISTINCTION
SB11201220529580,M,Yes,Yes,ACADEMIC,MECHANICAL ENGINEERING,97,95,81,91,53,93,FIRST CLASS
SB11201220529607,M,No,Yes,ACADEMIC,MECHANICAL ENGINEERING,100,71,97,76,66,93,FIRST CLASS
SB11201220529650,F,No,No,ACADEMIC,PRODUCTIVITY AND QUALITY ENGINEERING,33,65,57,75,100,82,FIRST CLASS
SB11201220529781,F,No,Yes,TECHNICAL/ACADEMIC,INDUSTRIAL ENGINEERING,15,12,8,43,4,6,FIRST CLASS
SB11201220529940,F,No,No,TECHNICAL/ACADEMIC,CIVIL ENGINEERING,55,57,20,20,15,29,DISTINCTION
SB11201220530149,F,Yes,Yes,TECHNICAL/ACADEMIC,CIVIL ENGINEERING,28,61,76,68,98,77,FIRST CLASS
SB11201220530404,F,Yes,Yes,TECHNICAL/ACADEMIC,CIVIL ENGINEERING,17,42,56,64,48,43,FIRST CLASS
SB11201220530452,M,Yes,Yes,ACADEMIC,CIVIL CONSTRUCTIONS,64,59,28,47,59,52,FIRST CLASS
SB11201220530501,M,No,No,TECHNICAL/ACADEMIC,INDUSTRIAL ENGINEERING,87,58,37,70,5,52,FIRST CLASS
SB11201220530695,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,90,54,68,16,80,69,DISTINCTION
SB11201220530994,F,Yes,Yes,TECHNICAL/ACADEMIC,INDUSTRIAL ENGINEERING,45,48,37,54,2,28,SECOND CLASS
SB11201220531067,F,Yes,Yes,TECHNICAL/ACADEMIC,INDUSTRIAL ENGINEERING,71,39,91,62,88,79,FIRST CLASS
SB11201220531151,M,No,Yes,TECHNICAL,CIVIL ENGINEERING,29,9,4,42,2,5,FIRST CLASS
SB11201220531184,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,86,96,6,80,100,97,THIRD CLASS
SB11201220531406,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,87,34,8,55,62,47,FIRST CLASS
SB11201220531642,M,No,Yes,ACADEMIC,ELECTRONIC ENGINEERING,97,41,42,23,29,53,FIRST CLASS
SB11201220532005,M,No,Yes,TECHNICAL/ACADEMIC,CIVIL ENGINEERING,98,22,1,73,63,50,THIRD CLASS
SB11201220532240,F,Yes,Yes,TECHNICAL/ACADEMIC,INDUSTRIAL ENGINEERING,71,32,7,43,10,22,FIRST CLASS
SB11201220532254,M,Yes,No,TECHNICAL/ACADEMIC,TOPOGRAPHIC ENGINEERY,47,48,42,49,95,63,FIRST CLASS
SB11201220532523,M,No,Yes,TECHNICAL/ACADEMIC,CIVIL ENGINEERING,96,88,97,66,80,94,FIRST CLASS
SB11201220532672,F,No,Yes,TECHNICAL/ACADEMIC,CIVIL ENGINEERING,34,31,25,16,17,18,FIRST CLASS
SB11201220533612,F,No,Yes,ACADEMIC,PRODUCTIVITY AND QUALITY ENGINEERING,64,22,52,18,73,46,FIRST CLASS
SB11201220533703,F,No,Yes,TECHNICAL,CIVIL ENGINEERING,51,37,53,48,54,49,DISTINCTION
SB11201220533738,F,No,Yes,TECHNICAL/ACADEMIC,ELECTRONIC ENGINEERING,97,84,66,53,24,76,FIRST CLASS
SB11201220533810,M,No,No,TECHNICAL/ACADEMIC,CHEMICAL ENGINEERING,93,89,94,83,73,94,FIRST CLASS
SB11201220533989,M,Yes,No,ACADEMIC,CHEMICAL ENGINEERING,69,55,4,68,3,27,FIRST CLASS
SB11201220534211,M,Yes,Yes,TECHNICAL/ACADEMIC,CIVIL ENGINEERING,84,92,93,47,47,83,FIRST CLASS
SB11201220534664,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,58,77,9,31,59,44,FIRST CLASS
SB11201220534815,F,No,No,TECHNICAL/ACADEMIC,INDUSTRIAL ENGINEERING,100,96,98,76,64,97,FIRST CLASS
SB11201220535094,M,Yes,Yes,TECHNICAL/ACADEMIC,ELECTRIC ENGINEERING,91,64,81,64,72,82,FIRST CLASS
SB11201220535143,M,Yes,Yes,ACADEMIC,PRODUCTIVITY AND QUALITY ENGINEERING,92,72,88,86,30,85,FIRST CLASS
SB11201220535178,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,22,19,22,40,43,21,FIRST CLASS
SB11201220535205,F,No,No,ACADEMIC,INDUSTRIAL ENGINEERING,69,11,50,45,49,42,FIRST CLASS
SB11201220535236,F,No,Yes,TECHNICAL/ACADEMIC,INDUSTRIAL ENGINEERING,97,91,10,90,73,83,FIRST CLASS
SB11201220535399,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,75,26,63,57,99,75,DISTINCTION
SB11201220535401,M,Yes,Yes,ACADEMIC,ELECTRONIC ENGINEERING,89,86,88,93,46,91,FIRST CLASS
SB11201220535526,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,98,48,27,89,18,69,FIRST CLASS
SB11201220536456,M,Yes,Yes,TECHNICAL/ACADEMIC,INDUSTRIAL ENGINEERING,80,26,4,65,2,20,FIRST CLASS
SB11201220536541,M,Yes,No,TECHNICAL,ELECTRIC ENGINEERING,80,43,22,64,27,48,FIRST CLASS
SB11201220536743,F,Yes,Yes,TECHNICAL/ACADEMIC,INDUSTRIAL ENGINEERING,58,94,82,79,66,85,FIRST CLASS
SB11201220536930,M,Yes,Yes,TECHNICAL/ACADEMIC,ELECTRONIC ENGINEERING,83,92,100,87,86,98,FIRST CLASS
SB11201220536977,F,No,Yes,TECHNICAL,INDUSTRIAL ENGINEERING,9,21,23,3,12,6,FIRST CLASS
SB11201220537006,M,Yes,Yes,ACADEMIC,CHEMICAL ENGINEERING,85,32,11,57,49,44,THIRD CLASS
SB11201220537292,M,Yes,Yes,TECHNICAL,INDUSTRIAL ENGINEERING,33,11,31,6,59,18,FIRST CLASS
SB11201220537296,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,52,45,22,47,78,48,FIRST CLASS
SB11201220537341,M,No,Yes,TECHNICAL/ACADEMIC,INDUSTRIAL ENGINEERING,25,51,44,10,57,32,FIRST CLASS
SB11201220537425,F,Yes,Yes,ACADEMIC,MECHANICAL ENGINEERING,65,23,56,45,83,58,DISTINCTION
SB11201220537439,F,No,No,ACADEMIC,INDUSTRIAL ENGINEERING,95,84,50,78,84,87,FIRST CLASS
SB11201220537906,M,Yes,Yes,TECHNICAL,MECHANICAL ENGINEERING,80,62,92,70,37,78,FIRST CLASS
SB11201220537940,M,No,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,67,15,39,36,88,50,DISTINCTION
SB11201220538604,F,Yes,Yes,TECHNICAL/ACADEMIC,INDUSTRIAL ENGINEERING,85,78,77,55,46,75,FIRST CLASS
SB11201220538625,M,No,Yes,TECHNICAL/ACADEMIC,CIVIL ENGINEERING,85,7,39,19,26,30,FIRST CLASS
SB11201220538637,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,96,85,36,67,71,80,FIRST CLASS
SB11201220538855,F,Yes,Yes,TECHNICAL,CHEMICAL ENGINEERING,97,94,91,86,89,97,FIRST CLASS
SB11201220538868,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,20,16,4,10,39,8,FIRST CLASS
SB11201220539047,F,No,No,ACADEMIC,INDUSTRIAL ENGINEERING,88,92,69,75,41,83,DISTINCTION
SB11201220539051,M,Yes,Yes,TECHNICAL/ACADEMIC,CIVIL ENGINEERING,96,31,3,11,32,29,SECOND CLASS
SB11201220539190,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,67,65,71,65,52,69,FIRST CLASS
SB11201220539308,F,Yes,Yes,TECHNICAL/ACADEMIC,INDUSTRIAL ENGINEERING,84,85,55,50,27,68,FIRST CLASS
SB11201220539601,F,Yes,No,TECHNICAL,INDUSTRIAL ENGINEERING,43,14,23,14,31,18,DISTINCTION
SB11201220539833,F,No,No,TECHNICAL/ACADEMIC,INDUSTRIAL ENGINEERING,91,80,23,20,52,58,DISTINCTION
SB11201220539837,M,Yes,No,TECHNICAL,CIVIL ENGINEERING,82,91,11,59,59,65,DISTINCTION
SB11201220540074,F,No,Yes,TECHNICAL/ACADEMIC,INDUSTRIAL ENGINEERING,74,32,56,77,16,56,FIRST CLASS
SB11201220540667,M,No,Yes,TECHNICAL/ACADEMIC,ELECTRONIC ENGINEERING,77,21,11,12,13,18,DISTINCTION
SB11201220540887,M,Yes,Yes,ACADEMIC,PRODUCTIVITY AND QUALITY ENGINEERING,92,34,16,31,81,54,FIRST CLASS
SB11201220540892,M,Yes,Yes,TECHNICAL/ACADEMIC,CIVIL ENGINEERING,14,13,41,18,0,2,DISTINCTION
SB11201220541039,F,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,97,91,93,84,90,97,SECOND CLASS
SB11201220541196,M,Yes,Yes,TECHNICAL/ACADEMIC,CIVIL ENGINEERING,81,90,4,47,66,58,FIRST CLASS
SB11201220541211,F,Yes,No,TECHNICAL/ACADEMIC,ELECTRIC ENGINEERING,48,61,93,50,45,67,FIRST CLASS
SB11201220541505,F,Yes,No,ACADEMIC,CHEMICAL ENGINEERING,83,35,57,70,18,58,THIRD CLASS
SB11201220541532,M,No,No,TECHNICAL/ACADEMIC,CIVIL ENGINEERING,55,31,85,36,52,55,DISTINCTION
SB11201220541555,F,Yes,No,TECHNICAL/ACADEMIC,CHEMICAL ENGINEERING,98,92,90,87,90,97,THIRD CLASS
SB11201220541639,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,59,89,5,76,77,65,SECOND CLASS
SB11201220541658,M,No,No,ACADEMIC,INDUSTRIAL ENGINEERING,75,54,63,52,40,61,DISTINCTION
SB11201220541801,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,97,88,90,96,90,97,THIRD CLASS
SB11201220541858,F,No,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,51,80,70,71,13,62,FIRST CLASS
SB11201220542501,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,82,16,2,10,0,2,FIRST CLASS
SB11201220542715,M,Yes,No,TECHNICAL/ACADEMIC,CIVIL ENGINEERING,98,98,100,99,88,100,FIRST CLASS
SB11201220542741,M,Yes,No,TECHNICAL/ACADEMIC,CIVIL ENGINEERING,59,47,31,33,67,47,FIRST CLASS
SB11201220543182,M,Yes,Yes,TECHNICAL/ACADEMIC,ELECTRONIC ENGINEERING,81,58,42,72,58,67,FIRST CLASS
SB11201220543316,M,Yes,Yes,TECHNICAL,INDUSTRIAL ENGINEERING,97,38,11,94,8,57,FIRST CLASS
SB11201220543530,M,No,Yes,TECHNICAL,CIVIL ENGINEERING,69,7,31,23,71,36,DISTINCTION
SB11201220543716,F,Yes,No,TECHNICAL/ACADEMIC,INDUSTRIAL ENGINEERING,25,4,49,11,75,24,FIRST CLASS
SB11201220544096,M,Yes,Yes,ACADEMIC,MECHANICAL ENGINEERING,7,7,14,19,29,7,FIRST CLASS
SB11201220544106,M,Yes,Yes,TECHNICAL/ACADEMIC,INDUSTRIAL ENGINEERING,75,50,4,93,3,40,FIRST CLASS
SB11201220544159,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,97,84,76,66,13,78,DISTINCTION
SB11201220544198,M,Yes,Yes,ACADEMIC,ELECTRIC ENGINEERING,96,56,79,92,68,89,THIRD CLASS
SB11201220544234,M,Yes,Yes,ACADEMIC,MECHANICAL ENGINEERING,99,68,77,69,84,89,THIRD CLASS
SB11201220544329,M,Yes,Yes,ACADEMIC,CHEMICAL ENGINEERING,84,90,16,77,15,63,FIRST CLASS
SB11201220544575,M,No,Yes,ACADEMIC,MECHANICAL ENGINEERING,18,32,23,3,72,19,DISTINCTION
SB11201220544643,M,No,No,TECHNICAL/ACADEMIC,INDUSTRIAL ENGINEERING,53,22,63,45,48,46,FIRST CLASS
SB11201220544707,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,11,6,21,6,3,3,FIRST CLASS
SB11201220545028,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,100,99,75,94,75,97,THIRD CLASS
SB11201220545100,M,Yes,Yes,TECHNICAL/ACADEMIC,CIVIL ENGINEERING,97,79,79,66,25,81,FIRST CLASS
SB11201220545113,M,Yes,Yes,TECHNICAL/ACADEMIC,CIVIL ENGINEERING,49,65,71,55,45,61,FIRST CLASS
SB11201220545138,F,Yes,No,TECHNICAL,INDUSTRIAL ENGINEERING,42,19,41,63,64,45,FIRST CLASS
SB11201220545231,M,Yes,Yes,ACADEMIC,MECHANICAL ENGINEERING,84,86,94,100,52,94,THIRD CLASS
SB11201220545268,F,Yes,Yes,TECHNICAL/ACADEMIC,CIVIL ENGINEERING,23,4,65,77,64,43,FIRST CLASS
SB11201220545287,F,No,No,ACADEMIC,INDUSTRIAL ENGINEERING,42,15,41,40,1,13,FIRST CLASS
SB11201220545446,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,88,33,62,81,57,72,THIRD CLASS
